metric,measure,year,location,cause,val,upper,lower,,,,,,
Rate,Deaths,2016,Republic of Nicaragua,Interpersonal violence,8.675233743429597,9.678557446073409,7.903751824675326,,,,,,
Rate,Deaths,2016,Republic of Nicaragua,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2018,Republic of Nicaragua,Police conflict and executions,4.874363148044273,5.3601540831973775,4.432995619610096,,,,,,
Rate,Deaths,2015,Republic of Nicaragua,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2015,Republic of Nicaragua,Interpersonal violence,8.264168071,9.237489608,7.5833090951230915,,,,,,
Rate,Deaths,2018,Republic of Nicaragua,Conflict and terrorism,0.13987573002843764,0.15381782881322828,0.1272029901605936,,,,,,
Rate,Deaths,2018,Republic of Nicaragua,Interpersonal violence,8.658935191116583,9.60409766,7.803802040088664,,,,,,
Rate,Deaths,2017,Republic of Nicaragua,Police conflict and executions,0.000596787,0.001309011,0.000104026,,,,,,
Rate,Deaths,2019,Republic of Nicaragua,Police conflict and executions,0.30433981662239445,0.3347132550102777,0.27689658728450045,,,,,,
Rate,Deaths,2017,Republic of Nicaragua,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2019,Republic of Nicaragua,Conflict and terrorism,0.008901147,0.009788368,0.008094703,,,,,,
Rate,Deaths,2017,Republic of Nicaragua,Interpersonal violence,8.481701969312656,9.473945649604676,7.684670248879617,,,,,,
Rate,Deaths,2019,Republic of Nicaragua,Interpersonal violence,8.158382995,9.153504728917001,7.289575722604807,,,,,,
Rate,Deaths,2021,Republic of Nicaragua,Police conflict and executions,0.060408366695969704,0.066501232,0.05508818,,,,,,
Rate,Deaths,2021,Republic of Nicaragua,Conflict and terrorism,0.2698966709277092,0.2967985934198765,0.24544403499745512,,,,,,
Rate,Deaths,1996,Republic of Nicaragua,Police conflict and executions,0.000426096,0.001031982,0.000115459,,,,,,
Rate,Deaths,1996,Republic of Nicaragua,Conflict and terrorism,0.46033823599632195,0.5062224016008359,0.41863159600368394,,,,,,
Rate,Deaths,1996,Republic of Nicaragua,Interpersonal violence,11.15160426866814,12.031986382259356,10.38468094649582,,,,,,
Rate,Deaths,2021,Republic of Nicaragua,Interpersonal violence,7.379316164898674,8.758476151929994,6.130756809323568,,,,,,
Rate,Deaths,2002,Republic of Nicaragua,Police conflict and executions,0.000431155,0.000846746,0.000112725,,,,,,
Rate,Deaths,2002,Republic of Nicaragua,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2020,Republic of Nicaragua,Police conflict and executions,0.25662391579402133,0.2822635763443405,0.2334742589373174,,,,,,
Rate,Deaths,2002,Republic of Nicaragua,Interpersonal violence,10.607314912870935,11.499605822536596,9.951086969232062,,,,,,
Rate,Deaths,2020,Republic of Nicaragua,Conflict and terrorism,0.045463469632112195,0.049995036,0.04134448,,,,,,
Rate,Deaths,1993,Republic of Nicaragua,Police conflict and executions,0.000333154,0.00108891,9.889521557126123e-05,,,,,,
Rate,Deaths,2020,Republic of Nicaragua,Interpersonal violence,7.158441698,8.143742895307273,6.270761593603577,,,,,,
Rate,Deaths,1993,Republic of Nicaragua,Conflict and terrorism,0.9433829498887901,1.0374145469111116,0.8579124632127306,,,,,,
Rate,Deaths,1993,Republic of Nicaragua,Interpersonal violence,10.413017832332514,11.263965017833524,9.668727584243259,,,,,,
Rate,Deaths,1981,Republic of Panama,Police conflict and executions,0.1391305378048881,0.2785552019859316,0.069284949,,,,,,
Rate,Deaths,1981,Republic of Panama,Conflict and terrorism,0.051967878,0.057147771,0.047259588631119814,,,,,,
Rate,Deaths,1983,Republic of Panama,Police conflict and executions,0.14119433419169272,0.27924680612468716,0.071976562,,,,,,
Rate,Deaths,1983,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1983,Republic of Panama,Interpersonal violence,6.683537659545013,7.195166177,6.142367735594371,,,,,,
Rate,Deaths,1981,Republic of Panama,Interpersonal violence,7.033651540299914,7.573926603126702,6.437727735850428,,,,,,
Rate,Deaths,1982,Republic of Panama,Police conflict and executions,0.13885397035595734,0.27946536585861514,0.070510646,,,,,,
Rate,Deaths,1982,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1982,Republic of Panama,Interpersonal violence,6.910697835208091,7.478639991218431,6.390264862351774,,,,,,
Rate,Deaths,1984,Republic of Panama,Police conflict and executions,0.1344734944981239,0.28031404263490606,0.06894861,,,,,,
Rate,Deaths,1984,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1985,Republic of Panama,Police conflict and executions,0.14144330885742265,0.2841626715752942,0.072128697,,,,,,
Rate,Deaths,1985,Republic of Panama,Conflict and terrorism,0.2353207024739185,0.25877626892086913,0.2140006489709702,,,,,,
Rate,Deaths,1986,Republic of Panama,Police conflict and executions,0.1442425021048132,0.29233845904349304,0.074783812,,,,,,
Rate,Deaths,1986,Republic of Panama,Conflict and terrorism,0.32145585380387337,0.35349693246542346,0.292331956,,,,,,
Rate,Deaths,1980,Republic of Panama,Police conflict and executions,0.14646963719292935,0.28361378595534825,0.071846851,,,,,,
Rate,Deaths,1980,Republic of Panama,Conflict and terrorism,1.3844993752551429,1.5224992059145732,1.2590637444546204,,,,,,
Rate,Deaths,1980,Republic of Panama,Interpersonal violence,7.6678745610017875,8.284524542,7.054616413637755,,,,,,
Rate,Deaths,1985,Republic of Panama,Interpersonal violence,7.750088979,8.307290590678859,7.229991787626366,,,,,,
Rate,Deaths,1988,Republic of Panama,Police conflict and executions,0.14465230582555938,0.2842460588033312,0.073829271,,,,,,
Rate,Deaths,1988,Republic of Panama,Conflict and terrorism,0.7004727584482257,0.7702923075033387,0.6370099329064356,,,,,,
Rate,Deaths,1987,Republic of Panama,Police conflict and executions,0.14423356904732015,0.29308653350176095,0.075139925,,,,,,
Rate,Deaths,1987,Republic of Panama,Conflict and terrorism,0.6724039640505108,0.7394257589549678,0.6114841710257539,,,,,,
Rate,Deaths,1990,Republic of Panama,Police conflict and executions,0.14869389386552656,0.2901638749041867,0.075255257,,,,,,
Rate,Deaths,1990,Republic of Panama,Conflict and terrorism,0.083715541,0.092059879,0.076130914,,,,,,
Rate,Deaths,1992,Republic of Panama,Police conflict and executions,0.1583834035475662,0.29769302717974544,0.086390308,,,,,,
Rate,Deaths,1992,Republic of Panama,Conflict and terrorism,0.12039045315820207,0.1323903590056007,0.10948307919750463,,,,,,
Rate,Deaths,1991,Republic of Panama,Police conflict and executions,0.1511792170498117,0.2891143404859142,0.079273497,,,,,,
Rate,Deaths,1991,Republic of Panama,Conflict and terrorism,0.081934928,0.090101783,0.074511624,,,,,,
Rate,Deaths,1984,Republic of Panama,Interpersonal violence,6.576941850813489,7.0358700054873236,6.088359402432981,,,,,,
Rate,Deaths,1994,Republic of Panama,Police conflict and executions,0.18822245611115512,0.34361561486182424,0.10968234537157025,,,,,,
Rate,Deaths,1994,Republic of Panama,Conflict and terrorism,0.8101692940280203,0.8909228338125584,0.7367679633608307,,,,,,
Rate,Deaths,1989,Republic of Panama,Police conflict and executions,0.15465588321084417,0.29716083042527675,0.079641982,,,,,,
Rate,Deaths,1989,Republic of Panama,Conflict and terrorism,37.52981923629353,144.43860359247319,4.310819613,,,,,,
Rate,Deaths,1986,Republic of Panama,Interpersonal violence,8.204246905029741,8.801886823,7.654634231088073,,,,,,
Rate,Deaths,1995,Republic of Panama,Police conflict and executions,0.20383847771280697,0.3555937005112785,0.1228033237313108,,,,,,
Rate,Deaths,1995,Republic of Panama,Conflict and terrorism,0.11350111791101443,0.12481432998703261,0.10321791766102602,,,,,,
Rate,Deaths,1998,Republic of Panama,Police conflict and executions,0.22246653305807096,0.339719262,0.14270813801567758,,,,,,
Rate,Deaths,1998,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1988,Republic of Panama,Interpersonal violence,9.340733519,9.968527917457696,8.602252507,,,,,,
Rate,Deaths,1997,Republic of Panama,Police conflict and executions,0.21758129475813623,0.34574678776783085,0.13658195260757264,,,,,,
Rate,Deaths,1997,Republic of Panama,Conflict and terrorism,0.36372068923709544,0.39997451095716674,0.33076759810171785,,,,,,
Rate,Deaths,1987,Republic of Panama,Interpersonal violence,8.874653863653164,9.476490629449726,8.260407420585045,,,,,,
Rate,Deaths,2000,Republic of Panama,Police conflict and executions,0.2512870570143018,0.3519744421639543,0.17134602012696326,,,,,,
Rate,Deaths,2000,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1990,Republic of Panama,Interpersonal violence,9.804012418371844,10.54340308216816,9.050828296547127,,,,,,
Rate,Deaths,1999,Republic of Panama,Police conflict and executions,0.20964653614493617,0.30122541080602067,0.13829248472400085,,,,,,
Rate,Deaths,1999,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1989,Republic of Panama,Interpersonal violence,10.299940445519814,11.08639838599568,9.591155808370173,,,,,,
Rate,Deaths,2001,Republic of Panama,Police conflict and executions,0.2784587722812546,0.38834176712302465,0.1932158049510732,,,,,,
Rate,Deaths,2001,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2003,Republic of Panama,Police conflict and executions,0.21800559639236963,0.30489221223557517,0.1505607517892426,,,,,,
Rate,Deaths,2003,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1992,Republic of Panama,Interpersonal violence,10.484332340429372,11.280489571097487,9.733530533404078,,,,,,
Rate,Deaths,1991,Republic of Panama,Interpersonal violence,9.749601824659367,10.479574481586445,9.020894813134971,,,,,,
Rate,Deaths,2004,Republic of Panama,Police conflict and executions,0.17741450588365756,0.2564128303118872,0.12661515888117594,,,,,,
Rate,Deaths,2004,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1994,Republic of Panama,Interpersonal violence,11.78541802571085,12.535816471234698,11.072606541033897,,,,,,
Rate,Deaths,2005,Republic of Panama,Police conflict and executions,0.13471674978399725,0.1991649670294129,0.092759735,,,,,,
Rate,Deaths,2005,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2006,Republic of Panama,Police conflict and executions,0.1139660928879583,0.16653736312117093,0.077366595,,,,,,
Rate,Deaths,2006,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1995,Republic of Panama,Interpersonal violence,12.271436059031485,13.000841582787816,11.58760615362703,,,,,,
Rate,Deaths,2007,Republic of Panama,Police conflict and executions,0.067376973,0.098695009,0.045757539669743254,,,,,,
Rate,Deaths,2007,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2008,Republic of Panama,Police conflict and executions,0.029314043902757842,0.042061919,0.020186506,,,,,,
Rate,Deaths,2008,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2009,Republic of Panama,Police conflict and executions,0.008508791,0.012200687321176719,0.005935091,,,,,,
Rate,Deaths,2009,Republic of Panama,Conflict and terrorism,0.029085354409805166,0.031984434073516047,0.026450221564925134,,,,,,
Rate,Deaths,1998,Republic of Panama,Interpersonal violence,11.080810143931823,11.661049064300707,10.512319064956918,,,,,,
Rate,Deaths,2010,Republic of Panama,Police conflict and executions,0.001837416,0.002707742,0.001321691,,,,,,
Rate,Deaths,2010,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2000,Republic of Panama,Interpersonal violence,11.162019149100727,11.670976828767834,10.680116216739924,,,,,,
Rate,Deaths,1997,Republic of Panama,Interpersonal violence,11.504982840088664,12.091916174100112,10.947841853220886,,,,,,
Rate,Deaths,1999,Republic of Panama,Interpersonal violence,11.101282996297556,11.64874823347845,10.577852944113825,,,,,,
Rate,Deaths,2011,Republic of Panama,Police conflict and executions,0.000763013,0.001121908,0.000555886,,,,,,
Rate,Deaths,2011,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2012,Republic of Panama,Police conflict and executions,0.000495329,0.00072093,0.000375954,,,,,,
Rate,Deaths,2012,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2001,Republic of Panama,Interpersonal violence,11.851421729869822,12.362684244465738,11.356560774647772,,,,,,
Rate,Deaths,2013,Republic of Panama,Police conflict and executions,0.000383113,0.000557998,0.000288605,,,,,,
Rate,Deaths,2013,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2004,Republic of Panama,Interpersonal violence,11.643468291334427,12.154231842338975,11.159200203170712,,,,,,
Rate,Deaths,2003,Republic of Panama,Interpersonal violence,12.629419496950733,13.128757497289437,12.091188690444463,,,,,,
Rate,Deaths,2014,Republic of Panama,Police conflict and executions,0.000332718,0.000474298,0.000253633,,,,,,
Rate,Deaths,2014,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2015,Republic of Panama,Police conflict and executions,0.000295452,0.000438539,0.000223602,,,,,,
Rate,Deaths,2015,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2005,Republic of Panama,Interpersonal violence,12.256155221202272,12.800268927548345,11.736594908155558,,,,,,
Rate,Deaths,2006,Republic of Panama,Interpersonal violence,13.311154531277074,13.940876275203296,12.738363166858504,,,,,,
Rate,Deaths,2016,Republic of Panama,Police conflict and executions,0.000282291,0.000432691,0.000206102,,,,,,
Rate,Deaths,2016,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2008,Republic of Panama,Interpersonal violence,18.863528715762392,19.619559466430935,18.132668045474833,,,,,,
Rate,Deaths,2007,Republic of Panama,Interpersonal violence,15.201331225009405,15.829200137416983,14.59257494059788,,,,,,
Rate,Deaths,2018,Republic of Panama,Police conflict and executions,0.000250676,0.000395184,0.000172888,,,,,,
Rate,Deaths,2018,Republic of Panama,Conflict and terrorism,0.024672758821861967,0.027132013,0.022437407097099283,,,,,,
Rate,Deaths,2017,Republic of Panama,Police conflict and executions,0.000266146,0.000403489,0.000186854,,,,,,
Rate,Deaths,2017,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2009,Republic of Panama,Interpersonal violence,22.320133722342383,23.193938180371067,21.437041483788033,,,,,,
Rate,Deaths,2021,Republic of Panama,Police conflict and executions,0.00021656,0.000378684,0.0001299,,,,,,
Rate,Deaths,2021,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2019,Republic of Panama,Police conflict and executions,0.000236416,0.000388747,0.000161083,,,,,,
Rate,Deaths,2019,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2013,Republic of Panama,Interpersonal violence,19.143292458419836,19.97290917883831,18.356861878668816,,,,,,
Rate,Deaths,2010,Republic of Panama,Interpersonal violence,21.95025035976878,22.71795129807963,21.214704059857805,,,,,,
Rate,Deaths,2011,Republic of Panama,Interpersonal violence,21.46662397869384,22.241381369476247,20.717746617871683,,,,,,
Rate,Deaths,1996,Republic of Panama,Police conflict and executions,0.20547166692341684,0.34143442758278075,0.12410808125443828,,,,,,
Rate,Deaths,1996,Republic of Panama,Conflict and terrorism,0.33386040994627914,0.36713791144604185,0.30361265984294983,,,,,,
Rate,Deaths,2012,Republic of Panama,Interpersonal violence,20.943634749029062,21.781242797569465,20.073513706654715,,,,,,
Rate,Deaths,2015,Republic of Panama,Interpersonal violence,15.479999745108362,16.274856063323135,14.778887280473027,,,,,,
Rate,Deaths,2002,Republic of Panama,Police conflict and executions,0.27176903836486155,0.3745109930698508,0.18607850153130276,,,,,,
Rate,Deaths,2002,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2014,Republic of Panama,Interpersonal violence,17.94854510356479,18.737440697251248,17.145975734698567,,,,,,
Rate,Deaths,1993,Republic of Panama,Police conflict and executions,0.18062282783979572,0.3308959706186502,0.10215306436445896,,,,,,
Rate,Deaths,1993,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2020,Republic of Panama,Police conflict and executions,0.000226094,0.000379896,0.000153195,,,,,,
Rate,Deaths,2020,Republic of Panama,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2016,Republic of Panama,Interpersonal violence,14.08087234510855,14.858187918021367,13.36745146878748,,,,,,
Rate,Deaths,2018,Republic of Panama,Interpersonal violence,14.613881257389647,15.423650541910648,13.79897812983507,,,,,,
Rate,Deaths,2017,Republic of Panama,Interpersonal violence,14.19206466394542,14.92799704199648,13.440100178803265,,,,,,
Rate,Deaths,2019,Republic of Panama,Interpersonal violence,14.291540179921093,15.173312242875516,13.462923684753276,,,,,,
Rate,Deaths,2021,Republic of Panama,Interpersonal violence,14.061967781031873,16.73428028354986,11.570192116774566,,,,,,
Rate,Deaths,1993,Republic of Panama,Interpersonal violence,11.824586248348808,12.645716502764172,11.104309648317145,,,,,,
Rate,Deaths,1996,Republic of Panama,Interpersonal violence,10.705329080930039,11.343119982147291,10.15633751,,,,,,
Rate,Deaths,2002,Republic of Panama,Interpersonal violence,12.827333072323189,13.358404231213353,12.279927144076384,,,,,,
Rate,Deaths,2020,Republic of Panama,Interpersonal violence,14.130123285734914,15.311483120221189,13.084574477444466,,,,,,
Rate,Deaths,1983,Republic of the Niger,Interpersonal violence,6.358342628434292,8.450513420093678,4.472166002,,,,,,
Rate,Deaths,1983,Republic of the Niger,Police conflict and executions,8.318217354194532e-05,0.000154799,4.503991757101132e-05,,,,,,
Rate,Deaths,1983,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1981,Republic of the Niger,Police conflict and executions,8.27855733857889e-05,0.000154585,4.452267281723443e-05,,,,,,
Rate,Deaths,1981,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1981,Republic of the Niger,Interpersonal violence,6.336427417374954,8.416156562,4.498019126,,,,,,
Rate,Deaths,1982,Republic of the Niger,Police conflict and executions,8.304515845040716e-05,0.000153498,4.387951102305535e-05,,,,,,
Rate,Deaths,1982,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1984,Republic of the Niger,Police conflict and executions,8.455196340784509e-05,0.000157862,4.6032407580373005e-05,,,,,,
Rate,Deaths,1984,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1980,Republic of the Niger,Police conflict and executions,8.234148761084942e-05,0.000152761,4.461745096501889e-05,,,,,,
Rate,Deaths,1980,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1982,Republic of the Niger,Interpersonal violence,6.377574498246012,8.491040887160368,4.5191237535937185,,,,,,
Rate,Deaths,1980,Republic of the Niger,Interpersonal violence,6.295804127102136,8.440033946165789,4.490073657,,,,,,
Rate,Deaths,1985,Republic of the Niger,Police conflict and executions,8.438446950956669e-05,0.000160538,4.6544697789120905e-05,,,,,,
Rate,Deaths,1985,Republic of the Niger,Conflict and terrorism,0.029735685,0.032699586770227045,0.027041632600595864,,,,,,
Rate,Deaths,1987,Republic of the Niger,Police conflict and executions,8.56182765290117e-05,0.000165208,4.707504230760454e-05,,,,,,
Rate,Deaths,1987,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1990,Republic of the Niger,Police conflict and executions,8.28379861375652e-05,0.00016336,4.3171947265051904e-05,,,,,,
Rate,Deaths,1990,Republic of the Niger,Conflict and terrorism,2.484162249572541,2.7317708624029984,2.2590971723647213,,,,,,
Rate,Deaths,1986,Republic of the Niger,Police conflict and executions,8.524871687533083e-05,0.000165364,4.726211618010114e-05,,,,,,
Rate,Deaths,1986,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1988,Republic of the Niger,Police conflict and executions,8.342754412422984e-05,0.000162039,4.480714501511683e-05,,,,,,
Rate,Deaths,1988,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1991,Republic of the Niger,Police conflict and executions,8.261625296909745e-05,0.000169115,4.2423338886758286e-05,,,,,,
Rate,Deaths,1991,Republic of the Niger,Conflict and terrorism,0.5481861518850208,0.6028265493326803,0.49852049151219696,,,,,,
Rate,Deaths,1989,Republic of the Niger,Police conflict and executions,8.195434696374603e-05,0.000161445,4.341292233911385e-05,,,,,,
Rate,Deaths,1989,Republic of the Niger,Conflict and terrorism,3.186452463539408,3.504061780114018,2.897759899336346,,,,,,
Rate,Deaths,1986,Republic of the Niger,Interpersonal violence,6.565893710987418,8.727238925073909,4.8248540156798505,,,,,,
Rate,Deaths,1984,Republic of the Niger,Interpersonal violence,6.468081543259513,8.709418723018922,4.596982465669588,,,,,,
Rate,Deaths,1994,Republic of the Niger,Police conflict and executions,8.314159894505868e-05,0.000170949,4.22396227192861e-05,,,,,,
Rate,Deaths,1994,Republic of the Niger,Conflict and terrorism,0.9474556847025263,1.041893231142132,0.8616162082893997,,,,,,
Rate,Deaths,1992,Republic of the Niger,Police conflict and executions,8.264947179977316e-05,0.000173399,4.201645649550008e-05,,,,,,
Rate,Deaths,1992,Republic of the Niger,Conflict and terrorism,0.6125175159083774,0.6735701353475976,0.5570234345403898,,,,,,
Rate,Deaths,1998,Republic of the Niger,Police conflict and executions,0.071806664,0.078939572,0.065334575,,,,,,
Rate,Deaths,1998,Republic of the Niger,Conflict and terrorism,2.537301597295865,2.7902068690618456,2.3074220956678286,,,,,,
Rate,Deaths,1985,Republic of the Niger,Interpersonal violence,6.480310273549457,8.713119523214035,4.683501459318548,,,,,,
Rate,Deaths,1987,Republic of the Niger,Interpersonal violence,6.645846784877427,8.950480875844116,4.911007238064943,,,,,,
Rate,Deaths,1988,Republic of the Niger,Interpersonal violence,6.482571087187783,8.551222361550606,4.880566625281918,,,,,,
Rate,Deaths,1995,Republic of the Niger,Police conflict and executions,8.555269935108912e-05,0.000176511,4.3283249623491025e-05,,,,,,
Rate,Deaths,1995,Republic of the Niger,Conflict and terrorism,0.8694034792687766,0.9560611802819662,0.7906355319577475,,,,,,
Rate,Deaths,1997,Republic of the Niger,Police conflict and executions,8.746237027543326e-05,0.000203592,4.292104542177291e-05,,,,,,
Rate,Deaths,1997,Republic of the Niger,Conflict and terrorism,0.7821272021157636,0.8600856493170965,0.7112664847206683,,,,,,
Rate,Deaths,1990,Republic of the Niger,Interpersonal violence,6.492850632172037,8.625546109439961,4.784917456531294,,,,,,
Rate,Deaths,2000,Republic of the Niger,Police conflict and executions,0.011008205224425189,0.012097304058615765,0.010003026,,,,,,
Rate,Deaths,2000,Republic of the Niger,Conflict and terrorism,0.012808033767446719,0.014084673195804833,0.011647626024656643,,,,,,
Rate,Deaths,1999,Republic of the Niger,Police conflict and executions,9.135833339458463e-05,0.000220167,4.451592216331999e-05,,,,,,
Rate,Deaths,1999,Republic of the Niger,Conflict and terrorism,0.10648689876233362,0.11710096927713014,0.096839187,,,,,,
Rate,Deaths,2001,Republic of the Niger,Police conflict and executions,0.006809926,0.007489665,0.006185594,,,,,,
Rate,Deaths,2001,Republic of the Niger,Conflict and terrorism,0.026691897718016853,0.02935241,0.024273612,,,,,,
Rate,Deaths,1989,Republic of the Niger,Interpersonal violence,6.422210885434402,8.550767198716308,4.8058869964533395,,,,,,
Rate,Deaths,2003,Republic of the Niger,Police conflict and executions,9.636346566811259e-05,0.000251644,4.833081232686096e-05,,,,,,
Rate,Deaths,2003,Republic of the Niger,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1991,Republic of the Niger,Interpersonal violence,6.465497180392331,8.662761358346362,4.829569590723837,,,,,,
Rate,Deaths,2004,Republic of the Niger,Police conflict and executions,9.39308979011625e-05,0.000246019,4.609965352562088e-05,,,,,,
Rate,Deaths,2004,Republic of the Niger,Conflict and terrorism,0.030410936982130737,0.033442144,0.027655706,,,,,,
Rate,Deaths,2005,Republic of the Niger,Police conflict and executions,9.521830616647551e-05,0.000255188,4.7243805184900344e-05,,,,,,
Rate,Deaths,2005,Republic of the Niger,Conflict and terrorism,0.005709407,0.006278492,0.005192135,,,,,,
Rate,Deaths,2006,Republic of the Niger,Police conflict and executions,9.251926257549969e-05,0.00024551,4.618027387629164e-05,,,,,,
Rate,Deaths,2006,Republic of the Niger,Conflict and terrorism,0.017627357,0.019384362,0.016030318731142777,,,,,,
Rate,Deaths,1995,Republic of the Niger,Interpersonal violence,6.559812028673154,8.714162669,5.078901806908334,,,,,,
Rate,Deaths,1992,Republic of the Niger,Interpersonal violence,6.460167703574998,8.446168647662766,4.931718915970105,,,,,,
Rate,Deaths,2007,Republic of the Niger,Police conflict and executions,0.00530777,0.005846045,0.004811936,,,,,,
Rate,Deaths,2007,Republic of the Niger,Conflict and terrorism,0.7575912872967165,0.8331041197504964,0.6889535235609747,,,,,,
Rate,Deaths,1994,Republic of the Niger,Interpersonal violence,6.454320934267724,8.484872181257671,4.982701253863793,,,,,,
Rate,Deaths,2008,Republic of the Niger,Police conflict and executions,8.663924496153356e-05,0.000234355,4.3014903910346893e-05,,,,,,
Rate,Deaths,2008,Republic of the Niger,Conflict and terrorism,0.38698534541207547,0.4255580693070976,0.35192447663893045,,,,,,
Rate,Deaths,2009,Republic of the Niger,Police conflict and executions,8.877666957053932e-05,0.000237745,4.349373409206701e-05,,,,,,
Rate,Deaths,2009,Republic of the Niger,Conflict and terrorism,0.080402955,0.088417111,0.073118448,,,,,,
Rate,Deaths,1998,Republic of the Niger,Interpersonal violence,6.5224401338167235,8.447614069,5.010198261981813,,,,,,
Rate,Deaths,1997,Republic of the Niger,Interpersonal violence,6.632795777,8.527692191631163,5.109830318553659,,,,,,
Rate,Deaths,2000,Republic of the Niger,Interpersonal violence,6.525906081801239,8.716312185847856,5.019903893049324,,,,,,
Rate,Deaths,2010,Republic of the Niger,Police conflict and executions,8.796492689702588e-05,0.000229802,4.2257110917254546e-05,,,,,,
Rate,Deaths,2010,Republic of the Niger,Conflict and terrorism,0.12675857124689136,0.1393932185998225,0.11527424584530223,,,,,,
Rate,Deaths,1999,Republic of the Niger,Interpersonal violence,6.522087529001528,8.585936807586478,4.991357509,,,,,,
Rate,Deaths,2011,Republic of the Niger,Police conflict and executions,0.008696665,0.009569772,0.007896327,,,,,,
Rate,Deaths,2011,Republic of the Niger,Conflict and terrorism,0.15125238113415132,0.16632844642995687,0.13754891677964629,,,,,,
Rate,Deaths,2012,Republic of the Niger,Police conflict and executions,0.029693754,0.032653671,0.027033325,,,,,,
Rate,Deaths,2012,Republic of the Niger,Conflict and terrorism,0.034231623,0.037643657,0.031130239,,,,,,
Rate,Deaths,2001,Republic of the Niger,Interpersonal violence,6.571377278735704,8.863282733820881,5.054079289283359,,,,,,
Rate,Deaths,2013,Republic of the Niger,Police conflict and executions,8.907988701766337e-05,0.000233115,4.241905067862595e-05,,,,,,
Rate,Deaths,2013,Republic of the Niger,Conflict and terrorism,0.311298451,0.34232709115735815,0.2830948138077555,,,,,,
Rate,Deaths,2004,Republic of the Niger,Interpersonal violence,6.069015746519451,8.136497526526766,4.619195210812713,,,,,,
Rate,Deaths,2014,Republic of the Niger,Police conflict and executions,8.980306145451333e-05,0.000235805,4.234128889412684e-05,,,,,,
Rate,Deaths,2014,Republic of the Niger,Conflict and terrorism,0.7271546923313035,0.79963376,0.6612744838224861,,,,,,
Rate,Deaths,2003,Republic of the Niger,Interpersonal violence,6.4247062212346995,8.607931383125038,4.917546481719093,,,,,,
Rate,Deaths,2006,Republic of the Niger,Interpersonal violence,5.844880645542028,7.758421326393878,4.375379376,,,,,,
Rate,Deaths,2015,Republic of the Niger,Police conflict and executions,0.014328176177031297,0.015761490392964914,0.013027916732750998,,,,,,
Rate,Deaths,2015,Republic of the Niger,Conflict and terrorism,3.964859969532364,4.360056972985677,3.6056436923690875,,,,,,
Rate,Deaths,2005,Republic of the Niger,Interpersonal violence,6.2089025759284535,8.363174591658007,4.673002853388082,,,,,,
